tu_fico_9,tradeline_count,inquiry_count,collection_count,revolving_utilization,delinquent_secured,delinquent_unsecured,bankruptcy_count,stated_indiv_income,stated_additional_income,tu_income_estimate,tu_monthly_payments,tu_mortgage_payments,riskview,principal,cpb,days_delinquent,payment_history
478,9,31,2,36,0,0,0,70000,10000,51,1158,0,,,,,"installment;2014-12-19;2021-02-15;500;26564;0;0;individual;;10,installment;2019-09-07;2020-03-19;0;23365;0;0;individual;111111;0,installment;2020-02-27;2021-03-31;18882;20913;0;536;individual;111112211111;536,installment;2021-01-22;2021-03-31;18222;17840;0;0;individual;11;561,revolving;2014-11-05;2016-09-07;0;0;300;0;individual;1111111111111111111111;0,revolving;2015-08-09;2016-09-23;0;0;300;0;individual;1111111111111;0,revolving;2015-10-19;2021-04-18;30;323;300;30;individual;;0,revolving;2015-12-10;2021-04-04;569;569;400;569;individual;;11,revolving;2020-07-14;2021-04-17;128;390;350;0;individual;111111211;40"
588,9,8,0,52,0,4,0,51000,0,44,302,0,642,,,,"installment;2018-11-30;2021-02-28;4796;15592;0;4796;individual;;95,revolving;2016-10-12;2021-04-10;1672;2213;1750;0;individual;111111111111111111111111111111111111111111111111;51,revolving;2017-04-17;2021-04-27;1247;1396;1300;0;individual;111111111111111112111111111111;63,revolving;2017-06-07;2021-04-12;6;444;400;0;individual;11111111111111113211111111111;6,revolving;2017-08-24;2021-04-14;265;1208;1000;0;individual;1111111111111111111111111111111111111111111;27,revolving;2017-09-19;2021-04-19;0;568;500;0;individual;111111111111111432111111111111111111111111;0,revolving;2018-04-09;2021-04-21;422;1002;1050;0;individual;111111111111111132111111111111;30,revolving;2018-07-17;2021-04-19;37;1441;1000;0;individual;11111111111111343211111111111;30,revolving;2018-09-10;2020-06-13;0;2600;1050;0;individual;11111212111111111111;0"
583,33,1,1,59,0,1,0,26400,0,75,1737,0,747,,,,"installment;2012-08-24;2014-01-06;0;7657;0;0;individual;11111111111111111;0,installment;2014-01-06;2014-06-04;0;4776;0;0;individual;11111;0,installment;2014-06-30;2014-08-14;0;14688;0;0;individual;1;0,installment;2014-08-02;2016-12-08;0;22444;0;0;individual;1111111111111111111111111111;0,installment;2014-08-15;2016-12-09;0;27742;0;0;individual;111111111111111111111111111;0,installment;2016-11-30;2021-03-15;20134;37868;0;0;jointContractLiability;111111111111111111111111111111111111111111111111;619,installment;2016-11-30;2021-03-31;12536;33059;0;0;individual;111111111111111111111111111111111111111111111111;526,open;2018-08-25;2021-03-31;1185;1185;0;1185;individual;;35,revolving;1998-08-10;2021-04-18;0;533;500;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2005-05-29;2016-06-12;0;972;360;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2006-12-11;2014-11-07;0;1623;350;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2007-12-21;2014-11-20;0;202;200;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2012-05-13;2015-09-11;0;52;300;0;individual;1111111111111111111111111111111111111111;0,revolving;2012-09-11;2017-05-24;0;303;200;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2013-06-07;2020-08-15;0;2157;3000;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2013-09-20;2021-04-09;0;2756;300;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2015-04-18;2021-04-17;1865;2138;2100;0;individual;111111111111111111111111111111111111111111111111;53,revolving;2016-01-07;2019-11-21;0;194;500;0;individual;1111111111111111111111111111111111111111111111;0,revolving;2016-03-01;2021-04-11;0;287;1200;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2016-04-08;2020-12-11;0;1804;1300;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2017-02-15;2021-04-21;6892;7045;7000;0;individual;111111111111111111111111111111111111111111111111;225,revolving;2017-08-07;2021-04-23;1339;2033;2000;0;individual;11111111111111111111111111111111111111111111;40,revolving;2017-10-22;2020-11-22;0;0;3000;0;individual;1111111111111111111111111111111111111;0,revolving;2017-12-10;2020-11-10;0;1262;3000;0;individual;11111111111111111111111111111111111;0,revolving;2018-06-03;2020-10-25;0;87;1024;0;individual;1111111111111111111111111111;0,revolving;2018-06-08;2020-08-11;0;1;1000;0;individual;11111111111111111111111111;0,revolving;2018-06-25;2020-11-24;0;0;4500;0;individual;11111111111111111111111111111;0,revolving;2018-07-01;2021-04-20;0;2159;2500;0;individual;111111111111111111111111111111111;0,revolving;2018-09-23;2021-04-18;1024;1214;1300;0;individual;111111111111111111111111111111;41,revolving;2019-05-09;2021-04-28;5199;5199;5000;674;individual;32111111111111111111111;198,revolving;2019-06-27;2021-04-12;0;927;1000;0;individual;111111111111111111111;0,revolving;2020-07-07;2021-04-03;0;4500;750;0;individual;11113211;0,revolving;2020-07-07;2021-04-21;0;0;3500;0;individual;111111111;0"
644,22,3,1,31,0,0,0,31000,0,52,523,0,680,,,,"installment;2006-11-03;2012-01-03;0;2625;0;0;individual;;0,installment;2006-11-03;2012-01-03;0;4000;0;0;individual;;0,installment;2006-11-03;2018-03-21;0;2625;0;0;individual;XX1XX11X1111111111111X1;0,installment;2006-11-03;2018-03-21;0;4000;0;0;individual;XX1XX11X1111111111111X1;0,installment;2007-09-07;2012-01-03;0;583;0;0;individual;;0,installment;2007-09-07;2012-01-03;0;667;0;0;individual;;0,installment;2007-09-07;2018-03-21;0;583;0;0;individual;XX1XX11X1111111111111X1;0,installment;2007-09-07;2018-03-21;0;667;0;0;individual;XX1XX11X1111111111111X1;0,installment;2008-05-20;2012-01-06;0;2334;0;0;individual;;0,installment;2008-05-20;2012-01-06;0;2667;0;0;individual;;0,installment;2008-07-07;2012-01-06;0;750;0;0;individual;;0,installment;2015-01-27;2015-12-31;0;4751;0;0;individual;54321111111;0,installment;2015-09-23;2021-01-13;0;14632;0;0;individual;111111111111111111111111111111111111111111111111;0,installment;2018-03-15;2021-03-31;16661;14745;0;0;individual;11111111111154111XXX1XX411111XX111;166,installment;2021-01-11;2021-03-31;8833;9279;0;0;individual;11;267,revolving;2014-10-07;2021-04-02;1524;2303;1650;0;individual;111111111111111111111111111111111111111111111111;25,revolving;2015-09-15;2021-04-10;795;3317;3050;0;individual;111111111221111111111111111111111111111111111132;35,revolving;2015-09-16;2021-04-22;515;1402;1200;0;individual;111111111111111111111111111111111111111111111111;30,revolving;2018-11-12;2021-04-27;0;4027;4000;0;individual;11111111111111111111111111111;0,revolving;2018-12-24;2021-03-27;0;410;880;0;individual;111111111111111111111111111;0,revolving;2019-04-01;2021-04-09;0;1832;1800;0;individual;111111111XX1111111111111;0,revolving;2020-03-04;2020-06-02;0;492;500;0;terminated;11;0"
509,7,5,0,0,0,12,0,60000,0,51,628,0,,,,,"installment;1998-06-10;2021-03-31;11307;22432;0;0;individual;X11111111XXX1111XXXXXXXX3111XXXXXXXX111XX111XX11;113,installment;2021-03-22;2021-03-31;16771;16675;0;0;individual;;412,revolving;2018-10-25;2019-06-30;0;362;400;0;individual;11111111;0,revolving;2018-10-25;2021-04-30;0;464;290;0;individual;11111111111114322111111111111;0,revolving;2018-11-07;2019-11-11;0;197;1900;0;individual;111111111111;0,revolving;2018-11-07;2021-04-11;1998;2241;1780;475;individual;5432111145555543221111111111;103,revolving;2019-05-01;2020-09-08;0;640;300;0;individual;1111343232111111;0"
809,22,1,0,16,0,0,0,320000,0,97,1022,0,784,,,,"installment;2007-07-05;2012-12-17;0;8486;0;0;individual;111111111111111111111111111111111111111111111111;0,installment;2007-08-13;2013-01-10;0;19055;0;0;individual;;0,installment;2009-07-13;2011-07-20;0;2950;0;0;individual;11111111111111111111111;0,installment;2011-02-24;2016-03-07;0;14062;0;0;jointContractLiability;111111111111111111111111111111111111111111111111;0,installment;2011-08-04;2013-05-22;0;2950;0;0;individual;111111111111111111111;0,installment;2013-05-22;2014-08-08;0;6345;0;0;individual;111111111111111;0,installment;2013-12-01;2017-07-11;0;5979;0;0;individual;1111111111111111111111111111111111111111111;0,installment;2014-08-08;2016-01-13;0;6322;0;0;individual;11111111111111111;0,installment;2014-09-04;2017-10-10;0;10616;0;0;individual;1111111111111111111111111111111111111;0,installment;2016-01-13;2018-02-14;0;5419;0;0;individual;1111111111111111111111111;0,installment;2016-01-31;2017-12-21;0;18040;0;0;coSigner;1111111111111111111111;0,installment;2017-07-22;2021-04-30;5839;14931;0;0;jointContractLiability;111111111111111111111111111111111111111111111;242,installment;2017-09-25;2021-03-09;18739;41696;0;0;individual;111111111111111111111111111111111111111111;686,installment;2018-10-03;2020-05-13;0;3978;0;0;individual;1111111111111111111;0,mortgage;2007-01-12;2020-05-14;0;120000;0;0;individual;111111111111111111111111111111111111111111111111;0,mortgage;2008-04-11;2020-09-10;0;177200;0;0;individual;111111111111111111111111111111111111111111111111;0,revolving;1994-11-30;2017-04-30;0;313;100;0;jointContractLiability;111111111111111111111111111111111111111111111111;0,revolving;2001-01-15;2019-12-14;0;3992;3500;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2001-07-03;2021-04-23;53;3125;2700;0;individual;111111111111111111111111111111111111111111111111;40,revolving;2003-08-13;2021-04-23;270;1147;600;0;individual;111111111111111111111111111111111111111111111111;25,revolving;2007-03-20;2021-04-29;816;2474;3700;0;individual;111111111111111111111111111111111111111111111111;29,revolving;2016-09-25;2018-03-10;0;0;750;0;individual;11111111111111111;0"
787,28,1,0,6,0,0,0,20040,20040,74,476,0,701,27000,22639.41,0,"installment;2008-08-25;2012-04-28;0;14930;0;0;coSigner;1111111111111111111111111111111111111111111;0,installment;2009-08-28;2014-08-31;0;25233;0;0;individual;111111111111111111111111111111111111111111111111;0,installment;2013-12-12;2015-06-29;0;13350;0;0;individual;11111111111111111;0,installment;2014-09-16;2019-06-27;0;16196;0;0;individual;111111111111111111111111111111111111111111111111;0,installment;2016-09-17;2019-08-30;0;13136;0;0;jointContractLiability;11111111111111111111111111111111111;0,installment;2017-11-13;2020-02-19;0;4675;0;0;individual;111111111111111111111111111;0,installment;2019-04-04;2021-03-31;19590;28650;0;0;individual;11111111111111111111111;363,lineOfCredit;1999-10-26;2021-04-29;0;490;500;0;jointContractLiability;111111111111111111111111111111111111111111111111;0,mortgage;2004-01-13;2018-07-11;0;41600;0;0;individual;111111111111111111111111111111111111111111111111;0,mortgage;2007-10-31;2012-12-26;0;131000;0;0;jointContractLiability;111111111111111111111111111111111111111111111111;0,mortgage;2012-12-19;2015-08-18;0;113000;0;0;jointContractLiability;11111111111111111111111111111111;0,revolving;1999-12-02;2017-04-14;0;383;115;0;jointContractLiability;111111111111111111111111111111111111111111111111;0,revolving;2000-01-13;2021-04-25;0;1130;500;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2000-03-15;2019-10-14;0;2172;1050;0;authorizedUser;111111111111111111111111111111111111111111111111;0,revolving;2000-05-01;2017-12-20;0;8269;4250;0;authorizedUser;111124554321143321111111111111111111111111111111;0,revolving;2003-04-29;2015-08-18;0;0;1000;0;jointContractLiability;111111111111111111111111111111111111111111111111;0,revolving;2003-04-29;2021-04-18;0;7957;2000;0;jointContractLiability;111111111111111111111111111111111211111111111121;0,revolving;2006-06-10;2021-04-20;13;927;900;0;authorizedUser;111111111111111111111111111111111111111111111111;13,revolving;2006-10-06;2021-04-16;1299;3905;2500;0;individual;111111111111111111111111111111111111111111111111;42,revolving;2009-08-01;2020-06-27;0;2567;990;0;individual;111111111111143211211212155543212322111121111111;0,revolving;2011-09-01;2021-04-24;0;2658;3200;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2012-01-18;2021-04-07;0;505;3500;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2013-05-29;2021-04-27;0;4888;4900;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2013-12-18;2017-11-24;0;1344;250;0;individual;11111111111111111111111111111111111111111111111;0,revolving;2013-12-24;2021-04-23;593;741;2000;0;individual;111111111111111111111111111111111111111111111111;29,revolving;2014-02-14;2021-04-19;113;2354;3200;0;individual;111111111111111111111111111111111111111111111111;29,revolving;2016-01-12;2021-04-23;0;2599;1900;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2019-12-09;2021-04-26;0;5261;6200;0;individual;1111111111111111;0"
776,15,0,0,1,0,0,0,30000,0,67,175,0,702,2517,,,"revolving;2000-01-27;2021-04-25;78;5674;11500;0;authorizedUser;111111111111111111111111111111111111111111111111;25,revolving;2002-02-11;2021-04-20;474;2569;10000;0;authorizedUser;111111111111111111111111111111111111111111111111;25,revolving;2003-11-20;2021-04-06;0;1310;8300;0;authorizedUser;111111111111111111111111111111111111111111111111;0,revolving;2005-11-14;2021-04-12;0;4405;4600;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2008-02-18;2018-03-18;0;5625;6100;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2008-11-18;2021-04-24;29;629;1500;0;individual;111111111112111111111111111111111111111111111111;29,revolving;2009-02-18;2021-04-13;48;383;500;0;individual;111111111111111111111111111111111111111111111211;27,revolving;2009-06-02;2021-04-25;340;1816;6500;0;individual;111111111111111111111111111111111111111111111111;40,revolving;2012-04-01;2013-12-31;0;1280;10000;0;individual;11111111111111111111;0,revolving;2012-09-25;2021-04-06;0;1577;2001;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2014-06-07;2021-04-10;0;71;1000;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2017-02-14;2020-02-15;0;58;1000;0;individual;11111111111111111111111111111111111;0,revolving;2017-12-02;2021-04-19;178;222;3900;0;individual;1111111111111111111111111111111111111111;29,revolving;2018-11-21;2021-04-30;0;275;2200;0;individual;11111111111111111111111111111;0,revolving;2019-09-13;2021-04-23;0;1365;7000;0;individual;1111111111111111111;0"
723,18,1,0,10,0,0,0,35000,0,56,193,0,722,,,,"installment;2004-08-20;2021-03-31;3612;12462;0;0;individual;111111111111111111111111111111111111111111111111;128,installment;2015-02-20;2019-02-22;0;6600;0;0;individual;11111111155554321114441111111111111111111111111;0,lineOfCredit;2014-06-25;2019-08-30;0;5000;5000;0;individual;111111111111111111111111111111111111111111111111;0,revolving;1992-12-31;2020-06-18;0;10271;10400;0;individual;;0,revolving;2006-01-19;2019-01-20;0;4345;3500;0;individual;;0,revolving;2006-04-03;2012-01-03;0;3090;4000;0;authorizedUser;111111111111111111111111111111111111111111111111;0,revolving;2006-10-13;2019-04-08;0;4679;1200;0;individual;;0,revolving;2006-11-29;2015-11-12;0;5600;9900;0;individual;;0,revolving;2007-01-04;2017-09-04;0;1663;1300;0;individual;;0,revolving;2008-01-01;2021-03-31;500;2048;2000;0;individual;111111111111111111111111111111111111111111111111;40,revolving;2008-05-07;2018-02-22;0;264;2000;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2008-05-07;2021-04-23;59;264;100;0;individual;111111111111111111111111111111111111111111111111;25,revolving;2008-10-24;2017-08-24;0;0;1000;0;individual;;0,revolving;2009-06-03;2021-04-05;0;3111;3000;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2011-09-05;2019-03-13;0;57;100;0;individual;11111111111111111111111111111111111111XXXX111111;0,revolving;2013-08-27;2018-10-23;0;418;500;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2015-02-15;2017-06-05;0;0;800;0;individual;1111111111111111111111111111;0"
575,1,16,2,0,0,0,0,25000,0,34,292,0,,,,,installment;2020-03-04;2021-03-31;9115;9716;0;0;individual;111X11111111;292
711,5,4,0,71,0,0,0,32000,80000,42,173,0,755,19795,19423.22,0,"installment;2017-02-27;2019-09-04;0;18506;0;0;jointContractLiability;11111111111111111111111111111;0,installment;2017-06-06;2019-09-09;0;22823;0;0;jointContractLiability;111111111111111111111111111;0,revolving;2017-07-11;2021-04-09;762;1613;1500;0;individual;11111111111111111111111111111111111111111111;25,revolving;2017-11-08;2019-11-12;0;153;1200;0;individual;111111111111111111111111;0,revolving;2019-02-19;2021-04-22;6847;6965;9200;0;individual;11111111111111111111111111;148"
792,9,6,0,7,0,0,0,60000,15000,49,449,0,659,39500,0,0,"installment;2010-05-13;2013-06-06;0;7398;0;0;individual;11111111;0,installment;2020-01-30;2021-03-31;16696;21297;0;0;jointContractLiability;1111111111111;393,revolving;2018-11-19;2019-10-10;0;1830;1800;0;authorizedUser;11111111111;0,revolving;2018-11-19;2021-04-26;7;1840;1800;0;authorizedUser;111111111111111111;7,revolving;2019-10-27;2021-04-09;113;793;1300;0;individual;11111111111111111;14,revolving;2020-01-29;2021-04-11;929;929;2500;0;individual;11111111111111;35,revolving;2020-02-13;2021-04-14;0;170;500;0;individual;1111111111111;0,revolving;2020-04-21;2021-04-17;0;971;4100;0;individual;11111111111;0,revolving;2020-09-25;2021-04-12;0;1298;3000;0;individual;1111111;0"
